MID,CATEGORY,SUB,MESSAGE,SEND_LOC
95139,안내,개인방역수칙,"[강진군청]▶결혼식,장례식,목욕장,이.미용업 4㎡당 1명 인원제한▶실내외 항상 마스크 착용 ▶의심증상 있으면 검사받기 등 방역수칙 준수하시기 바랍니다. ",전라남도 강진군
95151,안내,발생현황,[장흥군청] ▶ 인근 시·군에서 코로나 확진자 발생. ▲ 타지역 방문자제 ▲ 마스크착용 등 방역수칙 준수 바랍니다. ,전라남도 장흥군
95170,안내,개인방역수칙,"[강원도청] 코로나19 예방을 위해서는 생활방역수칙 준수가 중요합니다. 5인부터 사적모임 금지, 마스크 상시 착용, 주기적 환기 등 방역수칙 준수 바랍니다. ",강원도 전체
95171,안내,발생현황,"[진천군청]최근 사업장, 일상곳곳에서 산발적인 집단감염이 발생하고 있어 직장 및 가족 모임자제 등 방역수칙 준수와 발열 등 코로나 증상시 즉시 검사바랍니다(무료) ",충청북도 진천군
95174,안내,개인방역수칙,[평택시]소규모사업장과 소모임등을 통한 지역사회 집단감염으로 이어지고 있음▲일상으로의 복귀를 위한 올바른 마스크 착용▲거리두기 및 방역수칙 준수등 당부 ,경기도 평택시
95181,안내,행정안내,"[고창군청]3.1. 0시 ~ 3.14. 24시까지 사회적 거리두기 1.5단계 연장으로 5인 이상 사적모임 금지 및 마스크 착용 등, 방역수칙 준수바랍니다. ",전라북도 고창군
95183,안내,행정안내,[목포시청] 3.1.(월)~3.14.(일) 사회적 거리두기 1.5단계 연장 시행▲5인이상 사적모임 금지▲지역 간 이동자제▲마스크 착용 등 방역수칙 준수바랍니다 ,전라남도 목포시
95184,안내,행정안내,"[기장군청] 3/1~3/14까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. ",부산광역시 기장군
95188,안내,행정안내,"[남해군청]거리두기 1.5단계 2주간(3.1~3.14)연장▶5명부터 사적모임금지▶유흥시설22시이후 운영중단▶마스크쓰기,소독·환기철저▶자율과 책임방역 당부드립니다. ",경상남도 남해군
95198,안내,발생현황,"[영도구청]최근 지역내 확진자가 지속적으로 발생하고 있으니,5인이상 사적모임 금지, 외출자제 당부드리며,외출시에는 반드시 마스크착용 등 개인방역수칙 준수바랍니다. ",부산광역시 영도구
95205,안내,행정안내,"[장흥군청] 사회적 거리두기 1.5단계 연장 시행(3.1~3.14) 5인부터 사적모임 금지, 유흥시설 22시까지 운영제한, 마스크 착용 등 방역수칙 준수바랍니다. ",전라남도 장흥군
95206,안내,발생현황,"[경주시청] 타지역에서 확진자가 계속 발생하고 있습니다. 5인이상 사적모임금지, 마스크 착용, 거리두기, 손소독 등 방역수칙을 지켜주시기 바랍니다. ",경상북도 경주시
95215,안내,행정안내,"[고성군청]거리두기 1.5단계 2주간(3.1.~3.14.)연장▶5명부터 사적모임 금지▶유흥시설 22시까지 운영제한▶마스크 착용, 소독·환기 철저 등 방역수칙 준수 ",경상남도 고성군
95219,안내,행정안내,[광양시청]거리두기 1.5단계 연장(3.1.~3.14.)▲5인부터 사적모임금지▲유흥시설 22시부터 운영제한▲종교시설 좌석수 30%이내 등 방역수칙 준수 바랍니다. ,전라남도 광양시
95223,안내,행정안내,[홍성군청]거리두기 1.5단계 2주간(3.1~3.14)연장▶5명부터 사적모임금지▶실내·외 마스크착용▶소독·환기철저 등 코로나19 예방을 위해 방역수칙 준수바랍니다 ,충청남도 홍성군
95224,안내,행정안내,[태안군청] 사회적 거리두기 1.5단계 연장 안내(3.1~3.14)▲5명부터 사적모임 금지▲외출·모임 자제▲마스크 착용 등 기존 방역수칙 준수 부탁드립니다. ,충청남도 태안군
95226,안내,행정안내,[영양군청]사회적 거리두기 1.5단계 2주(3.1~3.14)연장 ▶5명 이상 사적모임 금지▶유흥시설 22시까지 운영▶마스크 착용·환기 등 방역수칙 준수바랍니다 ,경상북도 영양군
95229,안내,행정안내,"[강릉시청]1.5단계 2주(3.1.~3.14.)연장/경로당(3월3일~), 작은도서관(3월5일~) 운영재개/채널 pf.kakao.com/_YXdnxb 참조바랍니다. ",강원도 강릉시
95230,안내,행정안내,"[익산시청] 거리두기 1.5단계 연장 시행(~3.14 24:00까지) 5인 이상 사적 모임 금지, 유흥시설 5종, 직접판매 홍보관(22시~익일 05시 운영 중단) ",전라북도 익산시
95231,안내,행정안내,[옹진군청]수도권 사회적 거리두기 3.14.(일)까지 연장시행됩니다. △5인 이상 사적모임 금지△22시 이후 운영제한△시설별 방역수칙 준수하여 주시기 바랍니다. ,인천광역시 옹진군
95245,안내,행정안내,[예산군청]사회적 거리두기 1.5단계 연장(3.1~3.14) /5명 이상 사적모임 금지/실내.외 마스크착용/ 방역수칙 준수로 나와 가족 이웃의 건강을 지켜주세요. ,충청남도 예산군
95267,안내,행정안내,[성남시청] 탄천종합운동장 드라이브스루를 제외한 4개소 임시선별검사소 운영기간을 3월 1일부터 3월 14일까지 연장합니다. 누구나 무료로 검사 받을 수 있습니다. ,경기도 성남시
95286,안내,개인방역수칙,[광주광역시]방역이 최고의 백신입니다. 나와 우리가족 이웃을 지키기 위해 ▶마스크 착용▶밀집 밀폐 밀접 피하기▶거리두기 등 방역수칙을 철저히 준수해 주시기바랍니다 ,광주광역시 전체
95288,안내,개인방역수칙,[전남도청] 집단감염 예방을 위해 ▲타지역 방문·외부인 접촉 자제 ▲5인부터 사적모임 금지 ▲마스크 쓰기 ▲증상 의심되면 보건소 선별진료소 검사바랍니다. ,전라남도 전체
95294,안내,개인방역수칙,"[장흥군청] 타지역 방문 및 외부인 접촉 자제, 5인부터 사적모임 금지, 마스크 착용 등 방역수칙을 준수하시고, 증상의심 시 선별진료소 방문하여 검사바랍니다. ",전라남도 장흥군
95295,안내,행정안내,"[영광군청]거리두기1.5단계3.14.(일)까지 유지,5인부터 사적모임금지,타지역거주 가족·지인 접촉자제,실내외 마스크 착용하고,의심증상시 보건소에서 검사받으세요. ",전라남도 영광군
95296,안내,행정안내,[진안군청]사회적 거리두기 1.5단계 2주간(3.1~3.14) 연장 / 5인이상 사적모임 금지 등 동일하게 유지 / 마스크 착용 등 방역수칙 준수 철저 바랍니다. ,전라북도 진안군
95300,안내,행정안내,[나주시청] 사회적거리두기 1.5단계 3.1.(월)~3.14.(일)까지 2주간 연장 ▲5인부터사적모임금지▲마스크 착용 등 방역수칙을 준수하시기 바랍니다. ,전라남도 나주시
95302,안내,개인방역수칙,"[순창군청] 연휴 기간 중 타 지역 방문 후 발열, 기침, 인후통 등 코로나19 증상이 나타날 경우 선별진료소 검사받고 집에서 머물며 방역수칙 준수바랍니다. ",전라북도 순창군
95304,안내,행정안내,"[평창군청] 사회적거리두기 1.5단계 3.14일까지 연장 5인 이상 사적모임 금지, 마스크 착용, 주기적 환기, 개인방역수칙을 철저히 준수바랍니다. ",강원도 평창군
95309,안내,행정안내,[해남군청]사회적거리두기 1.5단계 2주간(3.1.~3.14.) 연장▶5인부터 사적모임 금지▶유흥시설 22시부터 운영중단▶마스크 착용 등 방역수칙 준수 바랍니다. ,전라남도 해남군
95310,안내,행정안내,[담양군청]사회적거리두기 1.5단계 3.1.(월)~3.14.(일)까지 2주간 연장 ▲5인부터사적모임금지▲마스크 착용 등 방역수칙을 준수하시기 바랍니다. ,전라남도 담양군
95314,안내,행정안내,"[강진군청]▶식당,카페,실내체육시설,노래연습장 운영시간 제한 해제 ▶유흥주점.단란주점.콜라텍 22시까지 운영▶종교활동 좌석수 30%이내 인원 참여 예배허용 ",전라남도 강진군
95315,안내,개인방역수칙,"[강진군청]▶결혼식,장례식,목욕장,이.미용업 4㎡당 1명 인원제한▶실내외 항상 마스크 착용 ▶의심증상 있으면 검사받기 등 방역수칙 준수하시기 바랍니다. ",전라남도 강진군
95317,안내,행정안내,[서천군청] 사회적 거리두기 1.5단계 3.14(일)까지 2주간 연장▲5인부터 사적모임금지▲유흥시설 22시부터 운영중단▲마스크 착용 등 방역수칙 준수 바랍니다. ,충청남도 서천군
95320,안내,개인방역수칙,"[영양군청]연휴 기간중 타지역 방문 후 발열, 인후통 등 코로나19 증상이 나타날 경우 보건소 선별진료소에서 검사받고 집에서 머물며 방역수칙 준수바랍니다. ",경상북도 영양군
95323,안내,개인방역수칙,"[강원도청] 코로나19 확산 방지를 위해 수도권 및 다중이 모이는 장소 방문자제 당부 드리며, 마스크 상시 착용, 식사 중 대화자제 등 방역수칙 준수 바랍니다. ",강원도 전체
95324,안내,개인방역수칙,"[완도군청]방역이 최고의 백신입니다! 나와 가족,이웃의 안전을 위해▲5인이상 사적모임 금지▲밀집·밀폐·밀접한 장소 피하기▲마스크 착용 등 방역수칙 준수바랍니다. ",전라남도 완도군
95327,안내,발생현황,"[경주시청] 타지역에서 확진자가 계속 발생하고 있습니다. 5인이상 사적모임 금지, 마스크착용, 거리두기, 손소독 등 방역수칙을 지켜주시기 바랍니다. ",경상북도 경주시
95341,안내,행정안내,[청양군청] 사회적 거리두기 1.5단계 3.14(일)까지 2주간 연장▲5인부터 사적모임금지▲유흥시설 22시부터 운영중단▲마스크 착용 등 방역수칙 준수 바랍니다. ,충청남도 청양군
95343,안내,행정안내,[임실군청] 사회적 거리두기 1.5단계 2주간(3.1~3.14) 연장에 따라 5인부터 사적모임 금지 및 마스크 착용 등 방역수칙 준수바랍니다. ,전라북도 임실군
95344,안내,개인방역수칙,"[청양군청] 감기, 몸살, 발열시 보건의료원 선별진료소에서 코로나 검사와 병행 진찰 받으시기 바라며, 실내외 반드시 마스크 착용 등 방역수칙 준수 바랍니다. ",충청남도 청양군
95347,안내,발생현황,[예산군청]인근 지역 해외입국 외국인 자가격리중 확진자 발생 증가 관련/ 철저한 방역수칙 준수 및 고용으로 코로나19 확산 방지에 만전을 기하여 주시기 바랍니다. ,충청남도 예산군
95352,안내,행정안내,"[부산진구청]임시 선별검사소(부전도서관 앞 놀이마루, 전포대로209번길 26) 3.7.(일)까지(9∼17시) 운영,검사비 무료, 주차불가 ",부산광역시 부산진구
95359,안내,행정안내,"[춘천시청] 춘천시보건소 코로나19 선별진료소 운영시간 안내 / 3.2.(화)부터 오전 9시~17시, 평일 및 주말, 공휴일 동일/ 방문 시 참고하시기 바랍니다. ",강원도 춘천시
95363,안내,행정안내,"[장수군청] 사회적 거리두기 1.5단계 연장 시행(3.1~3.14), 5명이상 사적모임 금지, 유흥시설 22시부터 운영제한, 마스크착용 등 방역수칙 준수바랍니다. ",전라북도 장수군
95366,안내,행정안내,[사천시청]사회적 거리두기 1.5단계 2주간(3.1~3.14) 연장▶5명부터 사적모임금지▶유흥시설 22시 이후 운영중단▶마스크착용 등 방역수칙 준수 바랍니다. ,경상남도 사천시
95367,안내,행정안내,"[하동군청] 사회적거리두기 1.5단계가 3.14.(일)까지 연장됩니다. 5명부터 사적모임금지, 올바른 마스크 착용등 방역수칙 준수에 적극적인 협조 부탁드립니다. ",경상남도 하동군
95376,안내,행정안내,"[기장군청] 3/1~3/14까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. ",부산광역시 기장군
95377,안내,행정안내,[용산구청]용산역 임시선별진료소를 우천으로 인한 시설 보수로 3.2.(화) 1일간 미운영하오니 착오 없으시기 바랍니다. ,서울특별시 용산구
95381,안내,행정안내,"[보성군] 3.1.(월)~3.14.(일)까지 사회적 거리두기 1.5단계 2주간 연장. 5인부터 사적모임 금지, 실내외 마스크 착용, 타지역 방문 자제 바랍니다. ",전라남도 보성군
95387,안내,발생현황,"[전남도청] 직장,가정,동호회,다중이용시설 등 집단감염 위험. √밀폐공간 방문 자제 √실내외 마스크 착용 √증상 의심되면 보건소 선별진료소 검사바랍니다. ",전라남도 전체
95418,안내,행정안내,[나주시청] 나주시에서는 긴급재난지원금을 나주사랑상품권으로 1인당 10만원씩 지급합니다. ,전라남도 나주시
