	MESSAGE	CATEGORY
22225	[군포시청] 군포 660~663번 확진자 발생. 상세내용은 군포시청 홈페이지, SNS 등 참조바랍니다. pf.kakao.com/_eDSsxb 	2
19439	[부산시]2.8.(월)20:30~20:57해운대구청~광안리해수욕장인근지하주차장(13,000원계좌이체)으로빨간색벨로스터차량운전하신대리기사님은인근보건소에상담바랍니다. 	0
18105	[부평구청]관내 코로나19 확진환자 1명 발생(해외입국 1명). 역학조사 완료. 방역 예정. blog.naver.com/withbupyeong 	2
8660	[곡성군청] 11.7.(토)~11.13.(금) 순천시 조례동 워터피아를 이용하신분은 선별진료소(360-7681~2)에서 검사하시기 바랍니다. 	0
20943	[부산시]2.26.(금) 12:30~13:30 전주명물콩나물국밥 사상점(사상구 사상로 211번길 10)이용자는 사상구보건소로 연락바랍니다.(소독완료) 	0
10012	[김해시청] 전국적으로 코로나19 확진자 급증으로 주말동안 타지역 방문 및 모임·외출을 최대한 자제하시고 마스크 착용 등 개인방역 수칙을 준수하시기 바랍니다. 	1
17360	[부여군청]종교활동은 좌석수 20% 이내로 인원 참여 허용 완화▲음식 섭취 시 대화 자제▲마스크 착용, 손씻기 등 방역수칙을 꼭 지켜주시기 바랍니다. 	1
10436	[남양주시청]빛과소금교회(퇴계원읍 소재) 11.22(일)07:00~12:00,19:00~20:00,24(화)05:00~09:30,29(일)08:00~12:00, 	0
9464	[부산시]11.18(수)07:50~09:5811.19(목)07:25~09:06 형광탕(사상구 덕상로9, 덕포동) 여탕 방문자는 가까운 보건소로 상담 바랍니다. 	0
13787	[강화군청]코로나19 확진자 2명 발생, 기침 발열등 증상발현시 선별진료소 검사바랍니다. 카톡채널 (https://pf.kakao.com/_cxoxnGT) 참조. 	2
16306	[양주시청] 양주시 확진자 3명 발생(양주시 260~262번) . 관련 내용은 역학조사후 홈페이지(블로그) https://c11.kr/lbub 공개예정 	2
16350	[강동구청]1. 13.(수) 18시 기준 확진자 1명 발생 및 역학조사 결과 안내, 세부 내용은 홈페이지(c19.gd.go.kr) 참고해 주시기 바랍니다. 	2
4532	[강서구청] 강서구 확진자 4명 발생(염창동,화곡본동,방화2동)안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi 	2
10490	[대전광역시] 2명 추가 확진. 512~513번(유성구, 조사중) 확진자 방문장소는 파악 후 공개예정입니다. 	2
21109	[강서구청] 강서구 코로나19 확진자 1명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi 	2
5873	[북구청] 코로나19 확진자 추가1명(383번 확진자 접촉자)발생. 동선은 역학조사 후 공개 예정입니다. 추석명절에도 생활속 거리두기를 준수합시다. 	2
12318	[강릉시청]코로나19 확진자 2명 발생, 역학조사중(용평리조트관련,주소지 강릉1명, 평창1명) /올림픽아레나 드라이브스루 적극 검사바랍니다.(09시~16시) 	2
3790	[강진군청] 군민여러분께서는 행정명령 이행에 적극 협조와 타지역 외출 자제, 마스크 착용 등 개인방역 수칙을 철저히 준수해주시기 바랍니다. 	1
6302	[봉화군청]건강한 추석 맞이 행동요령▶시장,마트에서 마스크착용▶외출,모임 및 친지 대면자제▶안부는 전화로▶마음으로 정을 나누는 한가위로 코로나19를 예방합시다 	1
17212	[남원시청] 남원41번(전북 1,004번) 확진자 발생/자가격리 해제 전 검사에서 확진으로 이동동선 및 접촉자 없습니다. 	2
3494	[봉화군청]전국 사회적거리두기 2단계 격상으로 외출·모임·다중이용시설 자제, 실내외 반드시 마스크착용, 손씻기 등 방역수칙 준수 바랍니다. 	1
4349	[구로구청]코로나19 확진자 1명발생(152번,구로5동), 자가격리중 확진으로 동선없음, 구청블로그(홈페이지) 참고 blog.naver.com/digital9ro 	2
7221	[서초구청] 10월14일 서초구 211번째 확진자 발생(역학조사 진행중), 미확인 접촉자가 있을 시에는 홈페이지(seocho.go.kr) 공개하겠습니다. 	2
21560	[계양구청] 계양구 코로나19 확진환자 2명 발생(유증상자). 역학조사 및 방역 중. blog.naver.com/gyeyang_gu 	2
16646	[금정구청] 1.16.(토) 금정구 코로나19 확진자 2명 발생, 5인 이상 집합금지 실천 및 마스크 착용 등 철저한 생활방역수칙 준수바랍니다. 	2
4910	[구례군청] 확진자 1명 추가발생. 구례4번(구례읍, 80대, 남) 29일 이후 자가격리중 확진으로 이동동선 없습니다. 	2
13657	[광진구청] 374~388번 확진자 발생·동선 및 타지역(경기도광주)확진자 동선 알림. 상호 공개된 업소(gwangjin.go.kr)확인 후 검사바랍니다. 	2
9390	"[보성군]관악구 505번, 507번 동선 관련, 11.16.(월) 18:00~19:00 벌교읍 ""엄마의 밥상"" 이용자는 보건소(850-5683)으로 연락바랍니다. "	0
7026	[강릉시청]강릉16번(입암동)확진자 발생, 10.9.검사, 10.10.확진, 역학조사 후 이동동선 및 조치사항을 시홈페이지, 카톡채널에 즉시 게시 예정입니다. 	2
22782	[울산광역시] 3.24.(수)18:30~21:30, 3.25(목)20:00~21:30 탑유황온천(중구 북부순환도로180, 소독완료)여탕이용자 중구보건소 검사바람 	0
16105	[부산시] 사회적거리두기 관련 실내체육시설은 1.11.(월) 00:00부터 21시~익일 05시까지 운영중단, 음식섭취 금지, 8㎡ 1명, GX류시설 집합금지 준수 	0
5263	[기장군 3단계 준하는 사회적 거리두기 4원칙 안내] 3.각종모임 및 행사참석 자제(10인 이상) 4.다중이용시설 방문 자제 	1
21840	[남양주시청]3.15.(월) 주민 1명 추가 확진, 3.16.(화) 주민 9명 코로나19 확진. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/ncri 	2
11155	[강진군청]실내 전체 및 위험도 높은 실외활동 마스크 착용 의무화.100인 이상 모임.행사 금지 등 방역수칙 준수하기 바랍니다. 	1
18333	[강서구] 2.2.(화) 강서구 확진자 1명 발생(부산2780 : 서울 확진자 접촉) 마스크 착용, 5인이상 사적모임 금지 등 방역수칙 준수바랍니다. 	2
13176	[괴산군청] 관내 병원 확진자 관련 괴산시외버스터미널 12.13.(일)16:10 괴산→서울센트럴시티 방향 탑승자는 가까운 선별진료소에서 검사바랍니다. 	0
22129	[강남구청] 1428~1433번 확진자 발생(gangnam.go.kr) 지금은 접촉을 줄이는 게 가장 확실한 방역입니다. 주말에도 거리두기 지켜주세요 	2
4800	[동작구청]189,190,191번 확진자 동선공개,상세내용 구홈페이지 및 블로그, SNS확인하여 주시기바랍니다. blog.naver.com/dongjaksaran 	2
593	[금산군청] 7.12. 금산 6번 확진자 발생. 여성 40대 카자흐스탄 해외입국자로 자가격리 만료 1일전 검사 양성 판정. 마스크착용 등 방역수칙 준수 바랍니다. 	2
15730	[남원시청] 남원 21~23번째(3명) 확진자 발생 (전북 908번 확진자 접촉)으로 역학조사 중입니다. 	2
6213	[보령시청] 밀집·밀접·밀폐 공간을 피해주시고 사회적 거리두기와 개인위생수칙을 준수해주세요. 마스크 착용은 코로나19 감염예방에 최선입니다 	1
16102	[강서구청] 강서구 코로나19 확진자 3명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi 	2
5714	[동작구청]214,215번째 확진자(완치자 165명)발생,구 홈페이지 및 블로그,SNS 확인해 주시기 바랍니다. blog.naver.com/dongjaksaran 	2
9881	[마포구청] 확진자 6명 발생. 역학조사 진행 중이며 이동동선은 추후 홈페이지 및 블로그 참고바랍니다. blog.naver.com/prmapo77 	2
1924	[남원시2]배식봉사한 춘향라이온스 자원봉사자들은 오전중 남원시 보건소에서 검사 받으시기 바랍니다.(063-625-1339) 	0
10810	[경주시청] 시민 여러분 지금은 언제·어디서나 코로나19 감염이 가능한 상황입니다. 항상 마스크를 착용하고 모임, 외출 자제 등 개인방역 수칙을 준수해 주세요. 	1
21619	[수원시청] 권선구 1명, 팔달구 4명 확진자 발생. 자택 및 주변 소독 예정, 동선은 역학조사 후 SNS 및 홈페이지에 공개하겠습니다. 	2
607	[부천시청]코로나19 확진자 1명발생[고강동, 관악구확진자접촉자] 거주지방역실시, 세부내용 블로그 확인바랍니다. blog.naver.com/bucheon-city 	2
7579	[경상북도청] 코로나19 집단감염 예방 ▲동호회 등 각종 모임 자제 ▲단체 여행·식사 자제 ▲사람이 많이 찾는 곳 방문 삼가 ▲마스크 바로 쓰기 바랍니다. 	1
10868	[이천시청] 이천시92~97번 확진자 발생. 동선은 역학조사 후 SNS 및 홈페이지에 공개예정. 생활방역수칙을 준수하시기 바랍니다. 	2
17365	[영덕군청] 최근 가족, 지인간 모임을 통한 감염사례가 증가하고있습니다. 코로나19 확산 방지를 위한 5명부터 사직모임 금지 등 방역수칙을 준수해주시기 바랍니다. 	1
12384	[수원시청]555번(서둔동), 556번(권선2동), 557번(매탄4동), 558번(원천동) 확진자 발생, 자택 등 소독 예정, 동선은 역학조사 후 공개하겠습니다. 	2
2892	[기장군청] 기장군 3단계 준하는 사회적 거리두기 4원칙. 1.외출시 마스크 착용 필수. 2.필수적 사회경제 활동 외 모든 활동 자제. 	1
15261	[기장군청] 1/4~1/17까지 사회적거리두기 2.5단계 연장 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. 	1
15745	[삼척시청]코로나19 확산방지를 위하여 타지역 방문 자제, 5인이상 모임금지, 의심증상(기침·발열 등)발현 시 보건소 선별진료소 방문·검사(10~16시)바랍니다. 	1
8175	[강릉시청] 11월7일 11:30~13:30 강문동 세인트존스호텔 연회장에서 결혼식 뷔페식사하신분은 보건소에서 내일 오전 중 반드시 검사바랍니다.660-3090 	0
15079	[부천시청]코로나 확진자 1명 발생[부천시 신중동 거주] 감염경로 역학조사 중, 인근지역 방역소독완료 blog.naver.com/bucheon-city 	2
12481	[김포시청] 342번~348번 확진자 7명(풍무동2,걸포동,고촌읍,양촌읍,통진읍,감정동) 12월16일 발생/ 세부사항은 블로그 참조바랍니다. vo.la/i1AHS 	2
2392	[동작구청] 102번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran 	2
7636	[상주시청] ④16:00 상주에서 서초구 출발 10.19.(월) 법원(법정1호실) 방문자 중 이상 증상이 있으신분은 보건소 선별진료소에서 검사받으시기 바랍니다. 	0
10682	[곡성군청] 12월1일(화) 11:30~12:10 곡성읍 축협 명품관을 방문하신 분은 주소지 선별진료소에서 검사받으시기 바랍니다. 	0
10491	[춘천시청] 춘천 91번, 92번 확진자발생(춘천90번 접촉)/ 이동동선은 역학조사 중이며, 완료 후 별도 공개예정입니다. 	2
30	[진도군청]최근 광주목포지역 코로나19 확산 중이나 현재 진도군은 확진자가 없습니다. 군민께서는 광주 목포지역 방문자제 및 마스크 착용 등 방역수칙을 준수바랍니다 	1
8314	[이천시청] 이천시 71번(수원시 영통구 거주)확진자 발생. 동선 파악 중에 있음을 알려드립니다. 생활방역수칙을 준수하시기 바랍니다.(031-644-4036) 	1
4151	[광주광역시]오늘 확진자 3명 발생하여 총381명(1명 기공개). 380번 두암동, 381번 본촌동 거주자로 동선은 조사중입니다https://c11.kr/hlnr 	2
21926	[계양구청] 계양구 코로나19 확진환자 3명 발생(확진환자의 가족 등). 역학조사 및 방역 중. blog.naver.com/gyeyang_gu 	2
7855	[담양군청] 코로나 차단을 위해 서울, 경기도 등 수도권 방문이나 가족 모임 등을 자제 해주시고 외출시 마스크 착용, 거리두기 지침을 준수바랍니다. 	1
1477	[대구광역시] 수도권 코로나19 신규확진자 증가! ★연휴기간중 수도권 방문자제 ★밀폐·밀접·밀집 피하기 ★마스크 착용 ★2m거리두기 등 방역수칙을 준수합시다. 	1
13724	[김해시청] 김해146,147번 확진자 발생 / 146번 확진자는 가족 접촉자로 동선 확인 중 / 147번은 해외입국자로 격리해제 전 검사에서 확진,이동동선 없음 	2
7193	[북구청]부산485번 동선 삼진여객111번 10.8.(목)13:56~13:59(승차역:만덕그린코아~하차역:동문굿모닝힐아파트)탑승자 보건소 방문하셔서 상담바랍니다. 	0
3518	[군위군청]코로나19 전국적으로 확산중. 병문안, 결혼식, 장례식 등 방문 자제. 밀접,밀폐장소 피하기. 외출 시 마스크 착용 등 개인방역수칙 준수 바랍니다. 	1
15555	[삼척시]코로나19 확산방지를 위하여 타지역 방문 자제, 5인이상 모임금지, 의심증상(기침·발열 등)발현 시 보건소 선별진료소 방문·검사(10시~16시)바랍니다. 	1
8611	[하동군청]올바른 마스크 착용과 거리두기가 현재로선 최고의 백신입니다. 타지역 방문 자제, 단체식사 자제, 언제 어디서나 마스크를 착용하여주시기 바랍니다. 	1
7907	[노원구청] 11.2(월) 확진자 1명(상계9동) 발생(341번/확진자 가족). 동선 홈페이지 공개, blog.naver.com/goodnowon 참고바랍니다. 	2
2149	[부산남구청] 코로나 방역수칙 / 매일 2번 이상 환기하고 주기적으로 소독하기 / 악수보다는 목례로 인사하기 / 식사 시 음식은 개인 접시에 직접 덜어 먹기 	1
16083	[거제시청] 182~183번(가족,본인희망검사),184번(181번 동선노출자,유증상)확진자발생/접촉자 검사 및 역학조사 진행중 	2
4933	[금산군청] 복수 소재 요양원 입원환자 금산9번 코로나19 확진자 발생. 요양원 전체 입원중인 환자와 직원 전수 검사완료, 결과 확정시 즉시 발표 예정입니다. 	2
1864	[동작구청] 87번째 확진자(노량진1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran 	2
5301	[북구청] 8.23~9.10 말바우시장 덕성순대(북구 서방로 73번길 5)를 방문하신 분은 북구보건소(062-410-8112)로 신고하고 검사받으시기 바랍니다. 	0
